representation,model,checkpoint_seed,task_id,metric_scope,region_id,receiver,horizon,count,n_origins,mae_db,rmse_db,source_file,source_key,status
2d,autoformer_csa,44,new-bands-powder-3500-3700,target_vector,all,,15,,,0.1302176862955093,0.2921920418739319,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-bands-powder-3500-3700,target_vector,all,,60,,,0.104227103292942,0.2673134803771972,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-bands-powder-5725-5925,target_vector,all,,1,,,0.1188727691769599,0.2171546816825866,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-bands-powder-5725-5925,target_vector,all,,15,,,0.1100908741354942,0.2141259759664535,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-bands-powder-5725-5925,target_vector,all,,60,,,0.078710950911045,0.1686866730451584,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-bands-powder-800-1000,target_vector,all,,1,,,0.6920138597488403,2.199052333831787,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-bands-powder-800-1000,target_vector,all,,15,,,0.7184418439865112,2.280726194381714,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-bands-powder-800-1000,target_vector,all,,60,,,0.7600945234298706,2.39504623413086,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-point-powder-600-800,target_vector,all,,1,,,0.9663310647010804,1.8072549104690552,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-point-powder-600-800,target_vector,all,,15,,,1.0105482339859009,1.8715662956237795,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-point-powder-600-800,target_vector,all,,60,,,1.1467097997665403,2.0686254501342773,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-aerpaw-600-800,target_vector,all,,1,,,1.157353758811951,1.955600380897522,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-aerpaw-600-800,target_vector,all,,15,,,1.235105276107788,2.081416130065918,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-aerpaw-600-800,target_vector,all,,60,,,1.4207956790924072,2.335755109786988,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-ara-600-800,target_vector,all,,1,,,1.7257883548736572,2.957960367202759,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-ara-600-800,target_vector,all,,15,,,1.806203842163086,3.136372804641724,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-ara-600-800,target_vector,all,,60,,,1.9681923389434808,3.536172151565552,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-cosmos-600-800,target_vector,all,,1,,,0.4510645270347595,1.0790966749191284,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-cosmos-600-800,target_vector,all,,15,,,0.4618787467479706,1.1030930280685425,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-cosmos-600-800,target_vector,all,,60,,,0.4567629992961883,1.1179134845733645,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-aerpaw-2400-2600,target_vector,all,,1,,,1.007880449295044,1.7651299238204956,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-aerpaw-2400-2600,target_vector,all,,15,,,1.0345631837844849,1.813289284706116,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-aerpaw-2400-2600,target_vector,all,,60,,,1.0996063947677612,1.909210085868836,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-ara-2400-2600,target_vector,all,,1,,,1.4467449188232422,2.5390217304229736,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-ara-2400-2600,target_vector,all,,15,,,1.5111442804336548,2.6228742599487305,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-ara-2400-2600,target_vector,all,,60,,,1.6534795761108398,2.831616878509521,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-cosmos-2400-2600,target_vector,all,,1,,,0.1389122903347015,0.2931065559387207,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-cosmos-2400-2600,target_vector,all,,15,,,0.1164069697260856,0.2665936052799225,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,new-site-new-band-cosmos-2400-2600,target_vector,all,,60,,,0.1099468022584915,0.2606037557125091,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,reference-powder-600-800,target_vector,all,,1,,,0.8435046076774597,1.7722994089126587,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,reference-powder-600-800,target_vector,all,,15,,,0.8870054483413696,1.8399834632873533,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,autoformer_csa,44,reference-powder-600-800,target_vector,all,,60,,,0.9983102083206176,2.006105422973633,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-2400-2600,target_vector,all,,1,,,0.53825443983078,1.164742350578308,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-2400-2600,target_vector,all,,15,,,0.6821534633636475,1.356024146080017,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-2400-2600,target_vector,all,,60,,,1.0386271476745603,1.8565406799316408,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-3500-3700,target_vector,all,,1,,,0.1407405883073806,0.2792817056179046,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-3500-3700,target_vector,all,,15,,,0.2519359886646271,0.43616583943367,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-3500-3700,target_vector,all,,60,,,0.5253064632415771,0.8765782713890076,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-5725-5925,target_vector,all,,1,,,0.1203097850084304,0.2101897001266479,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-5725-5925,target_vector,all,,15,,,0.2350060790777206,0.3939903676509857,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-5725-5925,target_vector,all,,60,,,0.5133033990859985,0.8594082593917847,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-800-1000,target_vector,all,,1,,,0.6608381271362305,2.0747053623199463,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-800-1000,target_vector,all,,15,,,0.810084342956543,2.3301448822021484,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-bands-powder-800-1000,target_vector,all,,60,,,1.1139739751815796,2.5562477111816406,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-point-powder-600-800,target_vector,all,,1,,,0.9053860306739808,1.736963987350464,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-point-powder-600-800,target_vector,all,,15,,,0.9686300158500672,1.8204777240753167,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-point-powder-600-800,target_vector,all,,60,,,1.0952093601226809,2.00679349899292,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-aerpaw-600-800,target_vector,all,,1,,,1.1020272970199585,1.8378406763076784,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-aerpaw-600-800,target_vector,all,,15,,,1.2890501022338867,2.091581344604492,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-aerpaw-600-800,target_vector,all,,60,,,1.7351038455963137,2.622112274169922,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-ara-600-800,target_vector,all,,1,,,1.6276330947875977,2.77454686164856,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-ara-600-800,target_vector,all,,15,,,1.7929930686950684,3.0550248622894287,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-ara-600-800,target_vector,all,,60,,,2.092936515808105,3.558504343032837,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-cosmos-600-800,target_vector,all,,1,,,0.5476804971694946,1.0878808498382568,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-cosmos-600-800,target_vector,all,,15,,,0.7826316952705383,1.2910760641098022,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-cosmos-600-800,target_vector,all,,60,,,1.3868201971054075,1.9744302034378047,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-aerpaw-2400-2600,target_vector,all,,1,,,0.9834370017051696,1.7343084812164309,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-aerpaw-2400-2600,target_vector,all,,15,,,1.07674241065979,1.8394087553024288,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-aerpaw-2400-2600,target_vector,all,,60,,,1.294694423675537,2.067725896835327,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-ara-2400-2600,target_vector,all,,1,,,1.379978060722351,2.461252927780152,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-ara-2400-2600,target_vector,all,,15,,,1.524954319000244,2.616873025894165,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-ara-2400-2600,target_vector,all,,60,,,1.826413869857788,2.945812702178955,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-cosmos-2400-2600,target_vector,all,,1,,,0.2789029479026794,0.4216909408569336,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-cosmos-2400-2600,target_vector,all,,15,,,0.5648097991943359,0.8008167147636414,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,new-site-new-band-cosmos-2400-2600,target_vector,all,,60,,,1.2771472930908203,1.7770180702209473,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,reference-powder-600-800,target_vector,all,,1,,,0.7893333435058594,1.703068494796753,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,reference-powder-600-800,target_vector,all,,15,,,0.8571070432662964,1.7975358963012695,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,40,reference-powder-600-800,target_vector,all,,60,,,0.984136998653412,1.9676698446273804,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-2400-2600,target_vector,all,,1,,,0.5251454710960388,1.1623342037200928,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-2400-2600,target_vector,all,,15,,,0.6502369046211243,1.3433115482330322,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-2400-2600,target_vector,all,,60,,,0.9686567783355712,1.8062090873718264,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-3500-3700,target_vector,all,,1,,,0.1269285380840301,0.2688748836517334,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-3500-3700,target_vector,all,,15,,,0.2136295437812805,0.3891263902187347,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-3500-3700,target_vector,all,,60,,,0.4347459673881531,0.7473166584968567,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-5725-5925,target_vector,all,,1,,,0.1067864075303077,0.1957562863826751,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-5725-5925,target_vector,all,,15,,,0.1960180103778839,0.3396177887916565,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-5725-5925,target_vector,all,,60,,,0.4216887354850769,0.723349392414093,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-800-1000,target_vector,all,,1,,,0.6495423913002014,2.073679208755493,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-800-1000,target_vector,all,,15,,,0.7762925624847412,2.3175222873687744,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-bands-powder-800-1000,target_vector,all,,60,,,1.0301042795181274,2.5065910816192627,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-point-powder-600-800,target_vector,all,,1,,,0.9063144326210022,1.7367745637893677,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-point-powder-600-800,target_vector,all,,15,,,0.9708511233329772,1.8198176622390747,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-point-powder-600-800,target_vector,all,,60,,,1.1011940240859983,2.00211763381958,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-aerpaw-600-800,target_vector,all,,1,,,1.0935128927230835,1.8363908529281616,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-aerpaw-600-800,target_vector,all,,15,,,1.2620936632156372,2.078656911849976,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-aerpaw-600-800,target_vector,all,,60,,,1.6487867832183838,2.5660712718963623,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-ara-600-800,target_vector,all,,1,,,1.6264296770095823,2.775018215179444,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-ara-600-800,target_vector,all,,15,,,1.7890170812606812,3.05623722076416,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-ara-600-800,target_vector,all,,60,,,2.076190948486328,3.55541467666626,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-cosmos-600-800,target_vector,all,,1,,,0.519798994064331,1.0788639783859253,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-cosmos-600-800,target_vector,all,,15,,,0.7170460820198059,1.2395024299621582,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-cosmos-600-800,target_vector,all,,60,,,1.239475131034851,1.7950170040130615,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-aerpaw-2400-2600,target_vector,all,,1,,,0.981127917766571,1.7327252626419067,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-aerpaw-2400-2600,target_vector,all,,15,,,1.068587064743042,1.8368628025054927,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-aerpaw-2400-2600,target_vector,all,,60,,,1.2727090120315552,2.0608465671539307,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-ara-2400-2600,target_vector,all,,1,,,1.3731404542922974,2.459702730178833,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-ara-2400-2600,target_vector,all,,15,,,1.5058554410934448,2.6126861572265625,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-ara-2400-2600,target_vector,all,,60,,,1.7788175344467163,2.926887273788452,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-cosmos-2400-2600,target_vector,all,,1,,,0.242215558886528,0.3934829235076904,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
2d,linearar2d,41,new-site-new-band-cosmos-2400-2600,target_vector,all,,15,,,0.4779587984085083,0.6955743432044983,evaluation/results/tables/transfer_2d_zero_shot_all_seeds.csv,,completed
