model_name,seed,condition,band_id,start_mhz,end_mhz,run_status,campaign_path,trial_id,objective,objective_name,test_mean_horizon_mae_db,test_mean_horizon_rmse_db,test_mae_db_t1,test_rmse_db_t1,test_mae_db_t15,test_rmse_db_t15,test_mae_db_t60,test_rmse_db_t60,test_n_values_t1,test_n_values_t15,test_n_values_t60
linearar2d,40,full_context,R8,691.5,728.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00005,1.0661326345392244,val_mean_horizon_mae_db,0.8018973155618819,1.2801039912499117,0.735897189566831,1.1854986454370782,0.784861271545307,1.2583916937822721,0.8849334855735078,1.396421634530385,827526,827526,827526
linearar2d,40,full_context,R9,729.5,734.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00006,1.0178768903850108,val_mean_horizon_mae_db,0.8510759757143925,1.2396180578629974,0.7812012277428475,1.154884035278407,0.8418086659302313,1.234360766819785,0.9302180334700986,1.3296093714908006,130662,130662,130662
linearar2d,40,full_context,R10,735.5,740.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00007,1.1842233010930912,val_mean_horizon_mae_db,0.9936715688175698,1.3823800304599931,0.9000892722658298,1.2673329524769101,0.9840686321222051,1.3694089823143036,1.0968568020646745,1.5103981565887654,130662,130662,130662
linearar2d,40,full_context,R11,741.5,745.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00008,0.8623046951685392,val_mean_horizon_mae_db,0.7011067986738326,1.1377644399677427,0.640045268875993,1.0458260693666592,0.6959009273094804,1.1295955841966103,0.7673741998360243,1.2378716663399587,108885,108885,108885
linearar2d,40,full_context,R12,746.5,755.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00009,1.3778915482921408,val_mean_horizon_mae_db,1.3835048971517585,1.9866554042094278,1.2736967812087214,1.8647496936373633,1.3817740998156676,1.9894186570574122,1.4950438104308865,2.105797861933508,217770,217770,217770
linearar2d,40,full_context,R13,756.5,768.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00010,0.8784609535664661,val_mean_horizon_mae_db,0.8152494859969027,1.3183852216787766,0.7509837021435702,1.2374117729221012,0.7990437010949076,1.3005626850931598,0.8957210547522302,1.4171812070210688,283101,283101,283101
linearar2d,40,full_context,R14,769.5,776.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00011,3.426888520186799,val_mean_horizon_mae_db,3.5626309194951804,5.621076686745357,3.5242095797844826,5.574920195535245,3.5479251236912743,5.605562967584851,3.615758055009784,5.682746897115971,174216,174216,174216
linearar2d,40,full_context,R16,789.5,794.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00012,0.13589941171269296,val_mean_horizon_mae_db,0.18120324417820158,0.9093746299470352,0.12228295073592642,0.5547055351185418,0.1630192352723273,0.8423820302443116,0.258307546526351,1.3310363244782522,130662,130662,130662
linearar2d,40,region_only,R1,600.5,607.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00013,0.4575844134451392,val_mean_horizon_mae_db,0.39857516453928915,0.6382017367786953,0.27063439057353617,0.4878240045787901,0.3702386112128177,0.606873529322852,0.5548524918315134,0.8199076764344437,174216,174216,174216
linearar2d,40,region_only,R3,622.5,641.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00014,2.2946226802944327,val_mean_horizon_mae_db,2.099110141012652,2.9339894025307807,1.9039803966125104,2.7168399532695457,2.0793449287819197,2.917450596276939,2.3140050976435256,3.167677658045857,435540,435540,435540
linearar2d,40,region_only,R4,642.5,646.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00015,0.9553103329044624,val_mean_horizon_mae_db,0.8095361726673892,1.330784531191238,0.7171816527944747,1.2122366768825246,0.7954259366280132,1.3166673544690457,0.9160009285796799,1.4634495622221444,108885,108885,108885
linearar2d,40,region_only,R5,647.5,655.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00016,1.2379366348445322,val_mean_horizon_mae_db,1.0353052561771794,1.68697218534384,0.7616254243412148,1.1823420935668953,0.9337615450626545,1.5247122352391336,1.410528799127669,2.3538622272254917,195993,195993,195993
linearar2d,40,region_only,R6,656.5,675.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00017,0.7895682633218919,val_mean_horizon_mae_db,0.6701752232395103,1.1954493454683917,0.6075562795703939,1.1060379716475714,0.6544444929235822,1.1761323599757185,0.7485248972245548,1.3041777047818848,435540,435540,435540
linearar2d,40,region_only,R8,691.5,728.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00018,1.0661326345392244,val_mean_horizon_mae_db,0.8018973155618819,1.2801039912499117,0.735897189566831,1.1854986454370782,0.784861271545307,1.2583916937822721,0.8849334855735078,1.396421634530385,827526,827526,827526
linearar2d,40,region_only,R9,729.5,734.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00019,1.0178768903850108,val_mean_horizon_mae_db,0.8510759757143925,1.2396180578629974,0.7812012277428475,1.154884035278407,0.8418086659302313,1.234360766819785,0.9302180334700986,1.3296093714908006,130662,130662,130662
linearar2d,40,region_only,R10,735.5,740.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00020,1.1842233010930912,val_mean_horizon_mae_db,0.9936715688175698,1.3823800304599931,0.9000892722658298,1.2673329524769101,0.9840686321222051,1.3694089823143036,1.0968568020646745,1.5103981565887654,130662,130662,130662
